epoch,train_loss,val_loss,batch_train_loss,train_rmse,val_rmse,learning_rate
42,0.02052009105682373,0.2014335586735584,0.04439482061813275,11013.66297698661,34507.06711237101,0.0003
43,0.01957056112587452,0.19790914741900661,0.04436276232202848,10755.826311537152,34203.85603214066,0.0003
44,0.016908688470721245,0.206953048287744,0.04525561568637689,9997.630772679313,34976.636990356295,0.0003
45,0.017826566472649574,0.20752722848385372,0.04213642484198014,10265.40251879436,35025.123789691235,0.0003
46,0.01817759871482849,0.20164866076633692,0.04226480113963286,10365.980414714406,34525.4864907148,0.0003
47,0.01593373529613018,0.20829890932340644,0.04164739791303873,9705.120948044509,35090.18305426855,0.0003
48,0.017917266115546227,0.2012665241536282,0.04409795626997948,10291.484136761028,34492.75701723325,0.0003
49,0.016566038131713867,0.20683422135745555,0.043112000140051045,9895.812684935176,34966.59422171595,0.0003
50,0.015493626706302166,0.21457287465546512,0.04434612082938353,9570.14863318499,35614.72092555215,0.0003
51,0.015736376866698265,0.21119665932275933,0.04128926914806167,9644.828804183971,35333.4185508799,0.0003
52,0.01439278107136488,0.21349731644228348,0.04215749818831682,9223.898281475578,35525.3484251668,0.0003
53,0.015252321027219296,0.21318951190975616,0.04257554933428764,9495.330946057578,35499.73028729337,0.00015
54,0.01649174652993679,0.21297485117300194,0.03952107050766548,9873.598327645166,35481.853428805334,0.00015
55,0.015392383560538292,0.2118984260043653,0.04178996322055658,9538.829464615605,35392.07301104277,0.00015
56,0.014550769701600075,0.21216572966157335,0.04287052542592088,9274.384730035556,35414.38900719404,0.00015
57,0.014419812709093094,0.21230274874363816,0.03671783022582531,9232.55578834243,35425.82267250053,0.00015
58,0.016299284994602203,0.21142919654314915,0.041294255604346596,9815.816034386864,35352.86505767301,0.00015
59,0.014736033976078033,0.21279962195058555,0.044070337899029255,9333.240239901203,35467.253730854965,0.00015
60,0.014902448281645775,0.20880352825654291,0.040725811229397856,9385.792244756589,35132.66157598526,0.00015
61,0.014432847499847412,0.20977788717914142,0.04407829589520892,9236.727842348553,35214.53754020837,0.00015
62,0.014447602443397045,0.2120398517223807,0.0369597344348828,9241.448175102965,35403.881768994055,0.00015
63,0.014284316450357437,0.21199120003767305,0.04138733694950739,9189.076408764522,35399.81989738507,0.00015
64,0.013531377539038658,0.2141095632492921,0.037390220910310745,8943.616048306578,35576.25002544803,7.5e-05
65,0.013495431281626225,0.214198735614279,0.03485042850176493,8931.728783108563,35583.657653721406,7.5e-05
66,0.014256205409765244,0.21417032805539243,0.03655947201574842,9180.030019178388,35581.297979737574,7.5e-05
67,0.014507940039038658,0.2122513826547153,0.03754630545154214,9260.725342074662,35421.53682116629,7.5e-05
68,0.013856515288352966,0.21415644365400768,0.037751600767175354,9050.42864695704,35580.144614949735,7.5e-05
69,0.013694743625819683,0.21616544439702493,0.036959928926080465,8997.442701156431,35746.64364207827,7.5e-05
70,0.013905412517488003,0.2175061072056691,0.03752939449623227,9066.383449401716,35857.323030746935,7.5e-05
71,0.013226351700723171,0.2165344931175837,0.039776389952749014,8842.237159728335,35777.14487995166,7.5e-05
72,0.012779639102518559,0.21471836747353046,0.04181676094109813,8691.633988960293,35626.793299675264,7.5e-05
73,0.013418511487543583,0.21187447737361081,0.036304465805490814,8906.238123971667,35390.072959286634,7.5e-05
74,0.013644242659211159,0.21064327675118227,0.039635452907532454,8980.838122780286,35287.09745107098,7.5e-05
75,0.014046043157577515,0.21012917108097418,0.03912752401083708,9112.11380793032,35244.00948782288,3.75e-05
76,0.01461656391620636,0.2090518143704557,0.033271592731277146,9295.32953580697,35153.54331235846,3.75e-05
77,0.014476939104497433,0.20996650345856674,0.03712389447415868,9250.826444320222,35230.36509670104,3.75e-05
78,0.013875536620616913,0.21145138972374442,0.03391431442772349,9056.638188327064,35354.72045878015,3.75e-05
79,0.014202849008142948,0.21063593618200138,0.03485707985237241,9162.835272801822,35286.48259727471,3.75e-05
80,0.013637818396091461,0.2118457237249813,0.03753401292487979,8978.723216811833,35387.671470767564,3.75e-05
