epoch,train_loss,val_loss,batch_train_loss,train_rmse,val_rmse,learning_rate
48,1.5600768392687314e-06,0.3227825194965339,1.952137094463069e-06,94.99119690670199,43208.119051277135,0.00025
49,1.230971406585013e-06,0.3228317978375824,1.5453041143587144e-06,84.37899372471145,43211.41715919583,0.00025
50,1.0879614364966983e-06,0.3227605856143668,1.3115406162000908e-06,79.32628614709142,43206.65097628042,0.00025
51,8.357966976291209e-07,0.32279969984124346,1.2295222390434902e-06,69.52815130685846,43209.26892845016,0.00025
52,7.21303649697802e-07,0.32281613780191104,9.912333851502808e-07,64.59061406276503,43210.36908935704,0.00025
53,6.575016868737293e-07,0.32279580430221955,7.823917286486903e-07,61.66784968072472,43209.00820345378,0.00025
54,5.473680175782647e-07,0.32282910495535866,6.396417809639843e-07,56.26652002130903,43211.23693608804,0.00025
55,4.220817118039122e-07,0.3228127697719948,5.216418323072958e-07,49.40929272365309,43210.143675912135,0.00025
56,3.590696451283293e-07,0.32282423381609937,4.440850233322635e-07,45.57216976586033,43210.91092962911,0.000125
57,3.242225261601561e-07,0.32281562912577844,3.603726810297303e-07,43.30438900619227,43210.33504506755,0.000125
