epoch,train_loss,val_loss,batch_train_loss,train_rmse,val_rmse,learning_rate
35,0.010167771950364113,0.1930711511227369,0.03008106645817558,7752.736770457816,33783.20346343251,0.0004
36,0.010192603804171085,0.2109160336687722,0.03764884608487288,7762.198156012395,35309.936267398094,0.0004
37,0.009502383880317211,0.21405389897264906,0.029228335867325466,7494.771869510091,35571.62516208022,0.0004
38,0.009632816538214684,0.21163037048109123,0.028078094745675724,7546.034319085031,35369.68010551145,0.0004
39,0.00889243371784687,0.21281260853871714,0.028503605164587498,7250.241020104528,35468.335949857705,0.0004
40,0.00883475597947836,0.21271061038608888,0.03540894125277797,7226.689929224845,35459.83518866819,0.0004
41,0.008471292443573475,0.2179692525842804,0.030654338498910267,7076.474630159446,35895.47902203712,0.0004
42,0.008787945844233036,0.2207491328142225,0.03126453965281447,7207.5194038039035,36123.6510934835,0.0004
43,0.007891266606748104,0.21521257798639856,0.026501786429435015,6829.918338102189,35667.770269160326,0.0004
44,0.0074362861923873425,0.21124160921591317,0.029509653492520254,6630.101471779019,35337.17843253492,0.0004
45,0.009222141467034817,0.20242684451577636,0.026754553740223248,7383.427720057307,34592.04111472957,0.0004
46,0.008454050868749619,0.20427077520140413,0.026512306338797014,7069.269829180951,34749.23550022018,0.0004
47,0.0067209042608737946,0.21364692123066362,0.025383773337428767,6303.125996492199,35537.79315184884,0.0002
48,0.007713957689702511,0.21151762506111507,0.026883599658807118,6752.751104723245,35360.2573069587,0.0002
49,0.0071869813837111,0.21224353468950732,0.026747198464969795,6518.015923077251,35420.8819619263,0.0002
50,0.007245406974107027,0.2116420649464248,0.025965406947458785,6544.455624846764,35370.65733714151,0.0002
51,0.006478934083133936,0.2195366958760033,0.02534015787144502,6188.621190516137,36024.31219152709,0.0002
52,0.006845755036920309,0.2202333403385819,0.02898272965103388,6361.401808852128,36081.42396494298,0.0002
53,0.006205367855727673,0.22277457739230416,0.025103896235426266,6056.558140354087,36288.995768737754,0.0002
54,0.005906776525080204,0.224544268854647,0.02614612861846884,5909.046403949806,36432.84811354937,0.0002
55,0.007025773171335459,0.21665709038865333,0.02871817738438646,6444.499496129603,35787.27157986158,0.0002
56,0.007010337896645069,0.22140930418613503,0.024296586712201435,6437.416726420566,36177.62638395663,0.0002
57,0.006114196963608265,0.22441989627858408,0.023236645851284266,6011.901331999421,36422.756841075556,0.0002
58,0.006287738215178251,0.22559477367163558,0.02318075718358159,6096.6231370725245,36517.97213655238,0.0001
59,0.005823872052133083,0.22239709014878029,0.029575849417597055,5867.431665898278,36258.23723003283,0.0001
60,0.00617574667558074,0.21815471849543203,0.022239867054546874,6042.085549004647,35910.74716670663,0.0001
61,0.006765906699001789,0.21739932205749596,0.024324653514971335,6324.193353155985,35848.5198304935,0.0001
62,0.006139078643172979,0.21723010264534054,0.02441322399924199,6024.121546015839,35834.56521849103,0.0001
63,0.006132264155894518,0.2172015672841035,0.025438519815603893,6020.7772362779315,35832.211525716244,0.0001
64,0.005884022451937199,0.21723143051119512,0.023389558773487806,5897.654292914061,35834.674741578,0.0001
65,0.005679722875356674,0.21864274039860807,0.022699290110419195,5794.36336243991,35950.891705093876,0.0001
66,0.005673177540302277,0.21804359473364604,0.026647474383935332,5791.023283390502,35901.59988434164,0.0001
67,0.005487099755555391,0.21823887453755228,0.022932829335331917,5695.260344844491,35917.67301954605,0.0001
68,0.006367560941725969,0.21784090396711717,0.02211879085128506,6135.199542106844,35884.90915162131,0.0001
69,0.00568602466955781,0.21823504072185654,0.022295369456211727,5797.576459729703,35917.35753417794,5e-05
70,0.005495512392371893,0.21912685458593523,0.024406116378183167,5699.62445390272,35990.67055451087,5e-05
71,0.005514997523277998,0.21890855893355127,0.02489364023009936,5709.719987484904,35972.73901298497,5e-05
72,0.005647946614772081,0.21887577152547305,0.02395471402754386,5778.131629937331,35970.04497249972,5e-05
73,0.006012131460011005,0.2185394583787128,0.026669323754807312,5961.511276281864,35942.399496974875,5e-05
74,0.0059339976869523525,0.21961890135765008,0.030592834887405235,5922.646673876471,36031.05620931239,5e-05
75,0.005620370618999004,0.22143887448537553,0.023668747240056593,5764.008294899099,36180.0421530807,5e-05
76,0.0055371918715536594,0.22131005614452232,0.024146790771434706,5721.197395141644,36169.51705665321,5e-05
77,0.00511027779430151,0.22321975569441183,0.023190556094050407,5496.223668403423,36325.23646314539,5e-05
78,0.005116949789226055,0.22427527812041298,0.02546991283694903,5499.810362124864,36411.01937715366,5e-05
79,0.005434668157249689,0.22385342189625385,0.023273980089773733,5667.984527793909,36376.75914765368,5e-05
80,0.0054061030969023705,0.22403491506749598,0.023748446566363175,5653.069210288838,36391.50271436811,2.5e-05
81,0.00542605621740222,0.2238477925011679,0.022393592322866123,5663.491846997163,36376.3017491585,2.5e-05
82,0.005401731468737125,0.2234799269637014,0.022929584064210456,5650.783208315152,36346.39953323026,2.5e-05
83,0.0053345197811722755,0.22302279368113606,0.021860491173962753,5615.517719026022,36309.20680965653,2.5e-05
84,0.0052162110805511475,0.22338218811816044,0.02445295313373208,5552.89801784413,36338.45062327816,2.5e-05
85,0.005155447404831648,0.22367309103009644,0.02235182320388655,5520.460409817435,36362.104079894896,2.5e-05
